SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW,SCOTTISH_TRANSFER,FORECAST_ACTUAL_INDICATOR,datetime
2022-12-25,34,27519,28294,24669,1447,6545,0,15029,0,6,1005,991,1053,-169,0,1019,1095,999,0,0,,,2022-12-25 16:30:00
2022-12-25,35,26952,27597,24276,1497,6545,0,15029,0,6,1005,992,1054,-39,0,1019,1095,998,0,0,,,2022-12-25 17:00:00
2022-12-25,36,26058,26671,23548,1546,6545,0,15029,0,13,1005,992,1051,13,0,1019,1086,998,0,0,,,2022-12-25 17:30:00
2022-12-25,37,25307,25917,22990,1614,6545,0,15029,0,10,1005,992,70,71,30,974,940,998,0,0,,,2022-12-25 18:00:00
2022-12-25,38,24751,25390,22606,1681,6545,0,15029,0,15,999,990,0,-11,-13,970,913,998,0,0,,,2022-12-25 18:30:00
2022-12-25,39,24009,24618,22094,1773,6545,0,15029,0,9,639,903,0,37,0,596,844,995,0,0,,,2022-12-25 19:00:00
2022-12-25,40,23401,24054,21624,1864,6545,0,15029,0,10,607,894,0,-36,-7,568,811,993,0,0,,,2022-12-25 19:30:00
2022-12-25,41,23040,23658,21291,1953,6545,0,15029,0,14,607,807,0,36,-4,428,439,908,0,0,,,2022-12-25 20:00:00
2022-12-25,42,22550,23362,20766,2041,6545,0,15029,0,100,607,801,0,-55,-57,417,361,899,0,0,,,2022-12-25 20:30:00
2022-12-25,43,21711,22726,20055,2161,6545,0,15029,0,189,595,975,0,-214,15,13,-12,811,0,0,,,2022-12-25 21:00:00
2022-12-25,44,21306,22612,19742,2281,6545,0,15029,0,176,586,980,0,-365,-56,-18,-91,801,0,0,,,2022-12-25 21:30:00
2022-12-25,45,20460,22393,18961,2325,6545,0,15029,0,312,44,228,0,-359,-103,-91,-468,720,0,0,,,2022-12-25 22:00:00
2022-12-25,46,20071,22142,18572,2368,6545,0,15029,0,316,18,155,0,-266,-243,-98,-548,708,0,0,,,2022-12-25 22:30:00
2022-12-25,47,19146,22639,17669,2475,6545,0,15029,0,750,52,51,0,-257,-326,-629,-931,501,0,0,,,2022-12-25 23:00:00
2022-12-25,48,18673,22610,17179,2582,6545,0,15030,0,979,53,43,0,-257,-453,-668,-980,478,0,0,,,2022-12-25 23:30:00
2022-12-26,1,18690,22420,17167,2655,6545,0,15030,0,986,90,178,0,-257,-508,-521,-858,238,0,0,,,2022-12-26 00:00:00
2022-12-26,2,19139,22514,17496,2728,6545,0,15030,0,781,90,188,0,-257,-378,-511,-848,216,0,0,,,2022-12-26 00:30:00
2022-12-26,3,18666,22647,17002,2761,6545,0,15030,0,861,-125,1,0,-257,-287,-860,-991,156,0,0,,,2022-12-26 01:00:00
2022-12-26,4,18323,22967,16778,2793,6545,0,15030,0,1324,-144,-27,0,-257,-393,-885,-1014,149,0,0,,,2022-12-26 01:30:00
2022-12-26,5,17980,22949,16502,2797,6545,0,15030,0,1307,-222,-619,0,-257,-322,-602,-1040,60,0,0,,,2022-12-26 02:00:00
2022-12-26,6,17629,22711,16153,2801,6545,0,15030,0,1310,-230,-673,0,-257,-386,-582,-1044,53,0,0,,,2022-12-26 02:30:00
2022-12-26,7,17137,21974,15734,2804,6545,0,15030,0,1167,-364,-566,0,-257,-285,-554,-1044,99,0,0,,,2022-12-26 03:00:00
2022-12-26,8,16862,21856,15545,2807,6545,0,15030,0,1315,-384,-558,0,-257,-285,-551,-1044,102,0,0,,,2022-12-26 03:30:00
2022-12-26,9,16546,22481,15375,2745,6545,0,15030,0,1304,-914,-645,143,-257,-303,-868,-1044,8,0,0,,,2022-12-26 04:00:00
2022-12-26,10,16632,22711,15430,2682,6545,0,15030,0,1291,-958,-651,158,-257,-380,-891,-1044,-7,0,0,,,2022-12-26 04:30:00
2022-12-26,11,16971,22862,15803,2642,6545,0,15030,0,1071,-821,-571,-88,-257,-253,-750,-1044,-436,0,0,,,2022-12-26 05:00:00
2022-12-26,12,17432,23271,16222,2601,6545,0,15030,0,1077,-810,-566,-104,-257,-163,-740,-1044,-478,0,0,,,2022-12-26 05:30:00
2022-12-26,13,18321,24424,17127,2586,6545,0,15030,0,1201,-608,-714,-133,-257,-185,-647,-1044,-714,0,0,,,2022-12-26 06:00:00
2022-12-26,14,18879,24893,17754,2570,6545,0,15030,0,1175,-589,-723,-136,-257,-120,-640,-1044,-730,0,0,,,2022-12-26 06:30:00
2022-12-26,15,19889,24490,18680,2565,6545,0,15030,0,1074,3,-448,-179,-275,-220,-345,-1044,-416,0,0,,,2022-12-26 07:00:00
2022-12-26,16,20444,24801,19211,2559,6545,0,15030,0,904,56,-416,-183,-363,-137,-323,-1044,-387,0,0,,,2022-12-26 07:30:00
2022-12-26,17,21372,24567,20106,2572,6545,1,15030,0,619,430,-47,131,-439,-202,124,-1044,-244,0,0,,,2022-12-26 08:00:00
2022-12-26,18,22403,24744,20997,2584,6545,207,15030,0,16,463,1,154,-342,-121,157,-1044,-218,0,0,,,2022-12-26 08:30:00
2022-12-26,19,23455,25917,21930,2661,6545,892,15030,0,229,899,845,639,-413,-176,75,-1044,589,0,0,,,2022-12-26 09:00:00
2022-12-26,20,23862,26027,22299,2737,6545,1762,15030,0,110,922,913,682,-339,-72,71,-1044,656,0,0,,,2022-12-26 09:30:00
2022-12-26,21,24038,26202,22272,2840,6545,2627,15030,0,6,286,269,993,-426,-88,644,-1044,331,0,0,,,2022-12-26 10:00:00
2022-12-26,22,24172,26339,22321,2942,6545,3092,15030,0,6,236,213,999,-451,-66,688,-1044,302,0,0,,,2022-12-26 10:30:00
2022-12-26,23,24160,26379,22253,3047,6545,3410,15030,0,6,119,478,955,-451,-118,658,-1044,350,0,0,,,2022-12-26 11:00:00
2022-12-26,24,24054,26382,22111,3151,6545,3710,15030,0,6,111,501,953,-443,-250,655,-1029,354,0,0,,,2022-12-26 11:30:00
2022-12-26,25,24220,26134,22263,3205,6545,3730,15030,0,4,236,374,737,-359,-168,661,-783,315,0,0,,,2022-12-26 12:00:00
2022-12-26,26,24442,26324,22470,3259,6545,3608,15030,0,6,246,368,697,-439,-114,661,-723,321,0,0,,,2022-12-26 12:30:00
2022-12-26,27,24560,26345,22468,3214,6545,3148,15030,0,4,33,762,-230,-451,-158,650,-342,944,0,0,,,2022-12-26 13:00:00
2022-12-26,28,24909,26715,22765,3169,6545,2612,15030,0,12,5,799,-321,-451,-159,649,-263,999,0,0,,,2022-12-26 13:30:00
2022-12-26,29,25417,26953,23211,3137,6545,1978,15030,0,15,475,834,-454,-443,-24,435,112,998,0,0,,,2022-12-26 14:00:00
2022-12-26,30,25849,27438,23615,3105,6545,1235,15030,0,11,512,839,-453,-450,-75,420,191,999,0,0,,,2022-12-26 14:30:00
2022-12-26,31,27025,28156,24674,3011,6545,444,15030,0,10,509,956,-8,-451,-62,443,561,998,0,0,,,2022-12-26 15:00:00
2022-12-26,32,27643,28852,25318,2917,6545,53,15030,0,8,513,968,0,-451,-150,446,640,999,0,0,,,2022-12-26 15:30:00
2022-12-26,33,28956,30301,26429,2912,6545,0,15030,0,15,967,990,760,-451,-279,978,1010,998,0,0,,,2022-12-26 16:00:00
2022-12-26,34,29722,31005,27189,2907,6545,0,15030,0,11,1005,992,999,-451,-221,1019,1066,997,0,0,,,2022-12-26 16:30:00
2022-12-26,35,30453,31836,27868,2872,6545,0,15030,0,8,1005,992,1003,-451,-324,1019,1075,997,0,0,,,2022-12-26 17:00:00
2022-12-26,36,30558,31949,27966,2836,6545,0,15030,0,12,1005,992,1005,-451,-328,1019,1077,998,0,0,,,2022-12-26 17:30:00
2022-12-26,37,29974,31354,27409,2763,6545,0,15030,0,8,1004,982,842,-451,-321,996,1076,997,0,0,,,2022-12-26 18:00:00
2022-12-26,38,29338,30697,26770,2690,6545,0,15030,0,10,1004,982,830,-451,-298,994,1069,997,0,0,,,2022-12-26 18:30:00
2022-12-26,39,28784,30195,26273,2600,6545,0,15030,0,11,1005,991,998,-451,-349,1017,954,997,0,0,,,2022-12-26 19:00:00
2022-12-26,40,28018,29494,25533,2509,6545,0,15030,0,12,1001,990,1003,-451,-413,1019,924,998,0,0,,,2022-12-26 19:30:00
2022-12-26,41,27267,28711,24849,2427,6545,0,15030,0,8,684,903,821,-451,-385,883,712,998,0,0,,,2022-12-26 20:00:00
2022-12-26,42,26578,27990,24303,2344,6545,0,15030,0,13,652,890,809,-451,-348,873,660,998,0,0,,,2022-12-26 20:30:00
2022-12-26,43,25870,27381,23657,2234,6545,0,15030,0,10,180,561,917,-451,-450,855,346,999,0,0,,,2022-12-26 21:00:00
2022-12-26,44,25024,26594,23011,2124,6545,0,15030,0,14,140,529,921,-451,-505,853,300,995,0,0,,,2022-12-26 21:30:00
2022-12-26,45,23911,25443,21985,2066,6545,0,15030,0,19,247,439,508,-451,-462,612,323,750,0,0,,,2022-12-26 22:00:00
2022-12-26,46,23274,24834,21354,2008,6545,0,15030,0,13,256,429,425,-451,-496,574,304,732,0,0,,,2022-12-26 22:30:00
2022-12-26,47,22030,24370,20225,1954,6545,0,15030,0,208,221,323,-87,-451,-528,-420,-46,978,0,0,,,2022-12-26 23:00:00
2022-12-26,48,21299,24066,19619,1899,6545,0,15031,0,481,222,319,-104,-451,-531,-516,-84,1000,0,0,,,2022-12-26 23:30:00
2022-12-27,1,21347,24550,19690,1857,6545,0,15031,0,511,662,644,-262,-451,-517,-862,164,999,0,0,,,2022-12-27 00:00:00
2022-12-27,2,21954,25160,20222,1815,6545,0,15031,0,611,697,670,-279,-439,-392,-885,207,999,0,0,,,2022-12-27 00:30:00
2022-12-27,3,21865,24130,20150,1762,6545,0,15031,0,735,434,365,-8,-341,-241,-340,315,999,0,0,,,2022-12-27 01:00:00
2022-12-27,4,21358,23610,19660,1709,6545,0,15031,0,787,413,332,0,-396,-169,-300,333,1000,0,0,,,2022-12-27 01:30:00
2022-12-27,5,20983,23034,19305,1670,6545,0,15031,0,636,460,57,-96,-401,-34,-284,364,1000,0,0,,,2022-12-27 02:00:00
2022-12-27,6,20745,22869,18994,1631,6545,0,15031,0,756,466,38,-104,-380,0,-284,380,999,0,0,,,2022-12-27 02:30:00
2022-12-27,7,20434,23102,18649,1585,6545,0,15031,0,721,860,467,-292,-245,-3,-807,558,999,0,0,,,2022-12-27 03:00:00
2022-12-27,8,19978,22490,18182,1538,6545,0,15031,0,622,888,504,-312,-94,-56,-828,583,998,0,0,,,2022-12-27 03:30:00
2022-12-27,9,20012,21346,18197,1484,6545,0,15031,0,734,317,377,85,55,54,124,549,931,0,0,,,2022-12-27 04:00:00
2022-12-27,10,19589,20981,17800,1430,6545,0,15031,0,792,265,364,102,205,129,218,567,911,0,0,,,2022-12-27 04:30:00
2022-12-27,11,19852,21248,17988,1412,6545,0,15031,0,499,-297,358,467,351,279,939,937,122,0,0,,,2022-12-27 05:00:00
2022-12-27,12,20127,21523,18208,1393,6545,0,15031,0,470,-326,366,511,400,406,982,1006,57,0,0,,,2022-12-27 05:30:00
2022-12-27,13,21155,22102,19120,1400,6545,0,15031,0,14,694,879,-333,400,502,39,1224,446,0,0,,,2022-12-27 06:00:00
2022-12-27,14,21780,22827,19668,1407,6545,0,15031,0,8,795,928,-388,400,504,-51,1248,489,0,0,,,2022-12-27 06:30:00
2022-12-27,15,22942,23560,20732,1459,6545,0,15031,0,10,991,964,-8,400,500,430,1115,956,0,0,,,2022-12-27 07:00:00
2022-12-27,16,23612,24218,21289,1510,6545,0,15031,0,6,1006,968,0,400,489,466,1095,998,0,0,,,2022-12-27 07:30:00
2022-12-27,17,24698,25304,22242,1585,6545,1,15031,0,6,1005,990,94,400,425,869,1095,998,0,0,,,2022-12-27 08:00:00
2022-12-27,18,25757,26364,23206,1660,6545,121,15031,0,7,1005,992,103,399,457,898,1095,998,0,0,,,2022-12-27 08:30:00
2022-12-27,19,27059,27665,24422,1810,6545,358,15031,0,6,1005,992,805,326,321,988,1095,998,0,0,,,2022-12-27 09:00:00
2022-12-27,20,27830,28437,25107,1959,6545,622,15031,0,7,1005,992,909,343,177,994,1095,998,0,0,,,2022-12-27 09:30:00
2022-12-27,21,28198,28805,25414,2154,6545,865,15031,0,7,1005,992,932,237,34,994,1095,998,0,0,,,2022-12-27 10:00:00
2022-12-27,22,28234,28841,25471,2349,6545,1112,15031,0,7,1005,992,934,88,0,994,1095,998,0,0,,,2022-12-27 10:30:00
2022-12-27,23,28524,29211,25794,2568,6545,1336,15031,0,9,1005,988,1002,-19,-59,999,1095,998,0,0,,,2022-12-27 11:00:00
2022-12-27,24,28685,29516,25946,2786,6545,1411,15031,0,9,1005,988,1004,-151,-71,999,1095,999,0,0,,,2022-12-27 11:30:00
2022-12-27,25,28923,29873,26177,2902,6545,1222,15031,0,6,1005,991,1004,-302,-42,999,1095,998,0,0,,,2022-12-27 12:00:00
2022-12-27,26,29218,30197,26492,3017,6545,1021,15031,0,6,1005,992,1004,-373,0,999,1088,998,0,0,,,2022-12-27 12:30:00
2022-12-27,27,29409,30517,26723,3094,6545,744,15031,0,8,1005,992,995,-448,-52,999,961,998,0,0,,,2022-12-27 13:00:00
2022-12-27,28,29541,30622,26823,3171,6545,519,15031,0,5,999,985,990,-428,-48,999,949,998,0,0,,,2022-12-27 13:30:00
2022-12-27,29,29395,30302,26653,3191,6545,322,15031,0,6,517,586,701,-301,0,751,1063,999,0,0,,,2022-12-27 14:00:00
2022-12-27,30,29492,30399,26729,3211,6545,146,15031,0,7,480,551,695,-300,0,732,1070,999,0,0,,,2022-12-27 14:30:00
2022-12-27,31,29967,30801,27128,3195,6545,36,15031,0,8,827,751,738,-226,0,847,916,998,0,0,,,2022-12-27 15:00:00
2022-12-27,32,30614,31339,27701,3178,6545,2,15031,0,5,860,770,742,-120,0,855,903,999,0,0,,,2022-12-27 15:30:00
2022-12-27,33,31818,32507,28744,3148,6545,0,15031,0,5,953,826,931,-84,0,954,1065,998,0,0,,,2022-12-27 16:00:00
2022-12-27,34,32793,33394,29600,3118,6545,0,15031,0,1,959,834,955,26,0,961,1089,998,0,0,,,2022-12-27 16:30:00
2022-12-27,35,33443,34100,30165,3087,6545,0,15031,0,1,1002,977,1003,-56,0,1015,1094,998,0,0,,,2022-12-27 17:00:00
2022-12-27,36,33304,34017,30052,3055,6545,0,15031,0,0,1005,991,1004,-113,0,1019,1095,998,0,0,,,2022-12-27 17:30:00
2022-12-27,37,33037,33686,29824,3046,6545,0,15031,0,0,1004,991,973,-49,0,1019,1095,998,0,0,,,2022-12-27 18:00:00
2022-12-27,38,32071,32721,28940,3036,6545,0,15031,0,1,1004,991,973,-49,0,1019,1077,998,0,0,,,2022-12-27 18:30:00
2022-12-27,39,31198,31861,28251,3042,6545,0,15031,0,5,1005,992,996,-58,0,1019,784,998,0,0,,,2022-12-27 19:00:00
2022-12-27,40,30369,31186,27566,3048,6545,0,15031,0,8,1004,991,994,-209,0,1014,717,998,0,0,,,2022-12-27 19:30:00
2022-12-27,41,29277,30179,26620,3000,6545,0,15031,0,7,872,992,383,-293,-2,326,347,999,0,0,,,2022-12-27 20:00:00
2022-12-27,42,28412,29478,25866,2952,6545,0,15031,0,3,861,991,332,-366,-97,270,269,998,0,0,,,2022-12-27 20:30:00
2022-12-27,43,27072,28431,24663,2910,6545,0,15031,0,10,663,965,-52,-375,-217,108,-105,998,0,0,,,2022-12-27 21:00:00
2022-12-27,44,25966,27704,23757,2868,6545,0,15031,0,11,647,957,-128,-449,-365,96,-185,997,0,0,,,2022-12-27 21:30:00
2022-12-27,45,24578,27683,22543,2808,6545,0,15031,0,180,400,574,-544,-450,-503,-266,-562,905,0,0,,,2022-12-27 22:00:00
2022-12-27,46,23511,27248,21623,2747,6545,0,15031,0,648,381,532,-577,-450,-528,-293,-641,893,0,0,,,2022-12-27 22:30:00
2022-12-27,47,21786,26785,20141,2758,6545,0,15031,0,852,179,227,-739,-450,-529,-838,-991,672,0,0,,,2022-12-27 23:00:00
2022-12-27,48,20645,26106,19203,2769,6545,0,15033,0,1213,162,197,-746,-450,-529,-879,-1044,653,0,0,,,2022-12-27 23:30:00
2022-12-28,1,20522,25800,19205,2745,6545,0,15033,0,1247,-159,195,-759,-387,-529,-553,-1044,698,0,0,,,2022-12-28 00:00:00
2022-12-28,2,20890,26073,19698,2720,6545,0,15033,0,1247,-173,194,-759,-300,-529,-531,-1044,703,0,0,,,2022-12-28 00:30:00
2022-12-28,3,20465,25301,19331,2669,6545,0,15033,0,1297,110,138,-292,-300,-529,-774,-1044,703,0,0,,,2022-12-28 01:00:00
2022-12-28,4,19946,24751,18861,2618,6545,0,15033,0,1286,118,122,-254,-300,-529,-792,-1044,706,0,0,,,2022-12-28 01:30:00
2022-12-28,5,19499,24679,18442,2565,6545,0,15033,0,1181,-656,-480,-9,-300,-529,-381,-1044,884,0,0,,,2022-12-28 02:00:00
2022-12-28,6,19239,24388,18098,2512,6545,0,15033,0,1086,-709,-532,0,-300,-529,-349,-1044,901,0,0,,,2022-12-28 02:30:00
2022-12-28,7,19189,23398,17952,2415,6545,0,15033,0,1092,-16,-239,-390,-300,-528,232,-1044,921,0,0,,,2022-12-28 03:00:00
2022-12-28,8,18811,23153,17605,2318,6545,0,15033,0,1199,32,-212,-458,-300,-529,277,-1044,920,0,0,,,2022-12-28 03:30:00
2022-12-28,9,18576,23224,17340,2219,6545,0,15033,0,1152,-493,-262,-269,-300,-528,275,-1044,753,0,0,,,2022-12-28 04:00:00
2022-12-28,10,18285,22760,17130,2119,6545,0,15033,0,1004,-517,-255,-254,-300,-511,276,-1034,733,0,0,,,2022-12-28 04:30:00
2022-12-28,11,18885,22909,17604,2066,6545,0,15033,0,1186,375,475,-641,-300,-380,-43,-874,421,0,0,,,2022-12-28 05:00:00
2022-12-28,12,19331,23014,17869,2012,6545,0,15033,0,956,453,547,-708,-300,-228,-65,-826,396,0,0,,,2022-12-28 05:30:00
2022-12-28,13,21022,23463,19319,1974,6545,0,15033,0,639,676,789,-383,-300,-75,450,-444,605,0,0,,,2022-12-28 06:00:00
2022-12-28,14,22161,23897,20252,1936,6545,0,15033,0,144,691,813,-329,-300,0,489,-363,627,0,0,,,2022-12-28 06:30:00
2022-12-28,15,23557,24541,21412,1908,6545,0,15033,0,98,792,889,459,-286,0,963,13,788,0,0,,,2022-12-28 07:00:00
2022-12-28,16,24409,25220,22129,1880,6545,0,15033,0,14,800,897,559,-197,0,999,93,806,0,0,,,2022-12-28 07:30:00
2022-12-28,17,25818,26712,23374,1908,6545,0,15033,0,12,992,984,938,-282,0,999,462,982,0,0,,,2022-12-28 08:00:00
2022-12-28,18,26770,27591,24175,1935,6545,8,15033,0,10,1005,992,1004,-211,0,999,541,998,0,0,,,2022-12-28 08:30:00
2022-12-28,19,28120,29012,25370,2037,6545,41,15033,0,3,1005,992,1004,-289,0,999,911,998,0,0,,,2022-12-28 09:00:00
2022-12-28,20,29059,29876,26222,2138,6545,100,15033,0,4,1005,991,1003,-213,0,999,973,998,0,0,,,2022-12-28 09:30:00
2022-12-28,21,30026,30918,26964,2213,6545,171,15033,0,10,1005,991,1004,-282,0,999,1063,998,0,0,,,2022-12-28 10:00:00
2022-12-28,22,30643,31506,27476,2287,6545,241,15033,0,8,1005,991,1004,-255,0,999,1077,998,0,0,,,2022-12-28 10:30:00
2022-12-28,23,31308,32193,28087,2396,6545,329,15033,0,7,1005,992,1003,-278,0,999,1077,998,0,0,,,2022-12-28 11:00:00
2022-12-28,24,31824,32773,28304,2504,6545,401,15033,0,10,1005,991,1004,-339,0,999,1077,999,0,0,,,2022-12-28 11:30:00
2022-12-28,25,32131,32982,28649,2665,6545,460,15033,0,7,1005,992,1004,-244,0,999,1077,998,0,0,,,2022-12-28 12:00:00
2022-12-28,26,31881,32753,28575,2826,6545,482,15033,0,5,1005,991,1003,-267,0,999,1077,998,0,0,,,2022-12-28 12:30:00
2022-12-28,27,31609,32401,28384,2939,6545,474,15033,0,6,1005,991,1004,-186,0,999,1077,998,0,0,,,2022-12-28 13:00:00
2022-12-28,28,31408,32186,28275,3051,6545,422,15033,0,5,1005,992,1004,-173,0,999,1077,998,0,0,,,2022-12-28 13:30:00
2022-12-28,29,31082,31828,28035,3111,6545,338,15033,0,8,1005,992,1004,-138,0,999,1077,998,0,0,,,2022-12-28 14:00:00
2022-12-28,30,30793,31515,27809,3170,6545,274,15033,0,13,1005,992,1004,-109,0,999,1077,998,0,0,,,2022-12-28 14:30:00
2022-12-28,31,30873,31611,27875,3173,6545,132,15033,0,10,1005,992,909,-128,0,999,1077,998,0,0,,,2022-12-28 15:00:00
2022-12-28,32,31182,31946,28167,3175,6545,18,15033,0,8,1005,991,899,-156,0,999,1077,998,0,0,,,2022-12-28 15:30:00
2022-12-28,33,32095,32977,29013,3209,6545,0,15033,0,5,1005,991,990,-277,0,1017,1077,998,0,0,,,2022-12-28 16:00:00
2022-12-28,34,33427,34384,30268,3243,6545,0,15033,0,2,1005,992,999,-355,0,1019,1077,998,0,0,,,2022-12-28 16:30:00
2022-12-28,35,33856,34972,30653,3292,6545,0,15033,0,3,1005,992,1004,-448,-65,1019,1077,998,0,0,,,2022-12-28 17:00:00
2022-12-28,36,34016,35284,30888,3341,6545,0,15033,0,2,1005,992,1004,-451,-215,1019,1064,998,0,0,,,2022-12-28 17:30:00
2022-12-28,37,33311,34652,30427,3389,6545,0,15033,0,3,1005,992,1003,-451,-287,1019,862,998,0,0,,,2022-12-28 18:00:00
2022-12-28,38,32575,33999,29790,3437,6545,0,15033,0,3,1005,992,1004,-451,-370,1019,809,997,0,0,,,2022-12-28 18:30:00
2022-12-28,39,31240,32510,28632,3504,6545,0,15033,0,9,1005,992,1004,-405,-256,1019,438,997,0,0,,,2022-12-28 19:00:00
2022-12-28,40,30043,31298,27593,3571,6545,0,15033,0,12,1005,991,1004,-436,-207,1019,359,983,0,0,,,2022-12-28 19:30:00
2022-12-28,41,28970,29999,26655,3591,6545,0,15033,0,8,1005,989,1004,-343,-65,1019,-13,82,0,0,,,2022-12-28 20:00:00
2022-12-28,42,27815,28947,25687,3611,6545,0,15033,0,9,1005,989,1004,-427,-3,1019,-93,0,0,0,,,2022-12-28 20:30:00
2022-12-28,43,26717,28347,24683,3672,6545,0,15033,0,13,1005,991,979,-442,-107,1001,-468,0,0,0,,,2022-12-28 21:00:00
2022-12-28,44,25356,27194,23512,3733,6545,0,15033,0,24,1003,986,882,-438,-228,999,-548,0,0,0,,,2022-12-28 21:30:00
2022-12-28,45,23855,25953,22155,3761,6545,0,15033,0,18,615,646,-86,-339,-124,589,-931,0,0,0,,,2022-12-28 22:00:00
2022-12-28,46,22449,24599,20831,3789,6545,0,15033,0,22,586,610,-104,-426,-7,559,-991,0,0,0,,,2022-12-28 22:30:00
2022-12-28,47,20743,23452,19208,3873,6545,0,15033,0,684,889,397,516,-388,39,629,-1037,0,0,0,,,2022-12-28 23:00:00
2022-12-28,48,19683,22675,18303,3956,6545,0,15035,0,1089,916,381,634,-238,-21,634,-1044,0,0,0,,,2022-12-28 23:30:00
2022-12-29,1,19183,21944,17913,3960,6545,0,15035,0,955,994,682,494,-162,64,664,-1044,0,0,0,,,2022-12-29 00:00:00
2022-12-29,2,20077,23006,18851,3963,6545,0,15035,0,1255,994,705,471,-30,88,666,-1044,0,0,0,,,2022-12-29 00:30:00
2022-12-29,3,19764,22705,18579,3951,6545,0,15035,0,1245,369,377,8,54,-52,750,-1044,0,0,0,,,2022-12-29 01:00:00
2022-12-29,4,19321,22322,18173,3939,6545,0,15035,0,1312,307,342,0,32,-45,757,-1044,0,0,0,,,2022-12-29 01:30:00
2022-12-29,5,18838,22381,17797,3941,6545,0,15035,0,1233,-453,110,-187,140,-26,566,-1044,0,0,0,,,2022-12-29 02:00:00
2022-12-29,6,18594,22383,17571,3942,6545,0,15035,0,1301,-522,83,-213,156,-109,537,-1044,0,0,0,,,2022-12-29 02:30:00
2022-12-29,7,18016,23447,17114,3884,6545,0,15035,0,1245,-979,-280,-890,24,-11,-382,-1044,0,0,0,,,2022-12-29 03:00:00
2022-12-29,8,17778,23441,16858,3825,6545,0,15035,0,1209,-1018,-315,-948,-63,64,-466,-1044,0,0,0,,,2022-12-29 03:30:00
2022-12-29,9,17642,23385,16663,3756,6545,0,15035,0,1269,-992,-382,-588,-214,167,-654,-1044,0,0,0,,,2022-12-29 04:00:00
2022-12-29,10,17516,23397,16505,3686,6545,0,15035,0,1269,-990,-387,-563,-361,299,-667,-1044,0,0,0,,,2022-12-29 04:30:00
2022-12-29,11,17896,23296,16881,3664,6545,0,15035,0,1149,-943,-350,-792,-309,232,-213,-1044,0,0,0,,,2022-12-29 05:00:00
2022-12-29,12,18374,23487,17266,3641,6545,0,15035,0,1071,-938,-343,-772,-165,120,-180,-1044,0,0,0,,,2022-12-29 05:30:00
2022-12-29,13,19773,23498,18600,3657,6545,0,15035,0,919,-853,-158,-125,-26,225,181,-1044,0,0,0,,,2022-12-29 06:00:00
2022-12-29,14,20779,24281,19511,3672,6545,0,15035,0,765,-847,-138,-108,62,159,208,-1044,0,0,0,,,2022-12-29 06:30:00
2022-12-29,15,22178,25379,20685,3666,6545,0,15035,0,179,-977,35,-401,86,22,312,-1044,0,0,0,,,2022-12-29 07:00:00
2022-12-29,16,23253,26311,21606,3660,6545,0,15035,0,17,-986,57,-411,162,0,320,-1044,13,0,0,,,2022-12-29 07:30:00
2022-12-29,17,24799,27728,23017,3624,6545,0,15035,0,18,-595,379,-672,81,13,790,-1044,829,0,0,,,2022-12-29 08:00:00
2022-12-29,18,25935,28814,24061,3587,6545,156,15035,0,17,-556,410,-670,138,112,825,-1036,903,0,0,,,2022-12-29 08:30:00
2022-12-29,19,27080,28891,25074,3588,6545,634,15035,0,17,96,477,-282,35,26,625,-912,968,0,0,,,2022-12-29 09:00:00
2022-12-29,20,27359,29192,25222,3589,6545,1263,15035,0,51,153,483,-275,-38,0,610,-869,974,0,0,,,2022-12-29 09:30:00
2022-12-29,21,27449,28773,25218,3609,6545,1767,15035,0,26,131,444,-111,-100,0,582,-487,997,0,0,,,2022-12-29 10:00:00
2022-12-29,22,27598,28913,25260,3628,6545,2196,15035,0,11,131,444,-104,-173,0,579,-427,999,0,0,,,2022-12-29 10:30:00
2022-12-29,23,27561,28804,25170,3713,6545,2345,15035,0,8,432,724,211,-248,0,315,-387,999,0,0,,,2022-12-29 11:00:00
2022-12-29,24,27642,28887,25210,3798,6545,2486,15035,0,7,458,751,244,-274,0,295,-364,998,0,0,,,2022-12-29 11:30:00
2022-12-29,25,27987,29003,25494,3866,6545,2530,15035,0,7,569,865,164,-309,0,331,-100,999,0,0,,,2022-12-29 12:00:00
2022-12-29,26,27844,28918,25228,3934,6545,2437,15035,0,2,580,877,162,-405,-2,337,-65,998,0,0,,,2022-12-29 12:30:00
2022-12-29,27,28020,29310,25435,3932,6545,2181,15035,0,7,973,982,922,-450,-101,951,-132,998,0,0,,,2022-12-29 13:00:00
2022-12-29,28,28250,29653,25706,3930,6545,1717,15035,0,7,1005,992,999,-450,-210,999,-136,998,0,0,,,2022-12-29 13:30:00
2022-12-29,29,28634,30076,26151,3952,6545,1333,15035,0,6,1005,992,1004,-450,-351,999,-35,998,0,0,,,2022-12-29 14:00:00
2022-12-29,30,29093,30531,26607,3974,6545,797,15035,0,7,1005,992,1004,-450,-372,999,-9,998,0,0,,,2022-12-29 14:30:00
